cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count,frame
SMALL_BLOB,0.09,0,45.0,1,1,1,7626
LIGHT_TRACK,1.388,0,696.0,6.833,1.297,11,7626
STRAIGHT_TRACK,2.199,0,1106.0,20.0,1.4,14,7626
LIGHT_TRACK,1.188,0,595.0,5.75,1.413,10,7626
SMALL_BLOB,0.19,0,95.0,1,1,1,7627
LIGHT_TRACK,1.105,0,553.0,5.0,1.75,7,7627
LIGHT_TRACK,2.005,3,1004.0,2.333,0.952,10,7627
STRAIGHT_TRACK,1.726,0,865.0,9.0,1.333,12,7628
STRAIGHT_TRACK,5.919,0,3242.0,37.285,0.988,53,7628
LIGHT_TRACK,1.61,0,808.0,7.222,1.19,12,7628
SMALL_BLOB,0.956,0,478.0,1.0,3.0,3,7628
STRAIGHT_TRACK,7.611,0,4454.0,37.823,0.787,77,7628
LIGHT_TRACK,2.285,3,1146.0,5.667,1.275,13,7628
SMALL_BLOB,0.068,0,34.0,1,1,1,7628
STRAIGHT_TRACK,3.118,0,1588.0,16.273,1.079,25,7628
LIGHT_TRACK,1.53,0,767.0,6.5,1.25,10,7628
SMALL_BLOB,0.374,0,187.0,1,1,3,7628
LIGHT_TRACK,2.161,2,1083.0,8.0,1.5,12,7629
SMALL_BLOB,0.302,0,151.0,1,1,2,7629
LIGHT_TRACK,3.489,2,1770.0,8.28,0.672,24,7629
SMALL_BLOB,0.286,0,143.0,1,1,2,7629
SMALL_BLOB,0.318,0,159.0,1,1,2,7629
STRAIGHT_TRACK,5.975,0,3295.0,40.729,1.035,55,7629
LIGHT_TRACK,0.776,0,388.0,3.5,1.786,5,7629
STRAIGHT_TRACK,7.95,0,4736.0,32.714,0.6,77,7630
MEDIUM_BLOB,2.408,2,1205.0,1.214,0.786,11,7630
LIGHT_TRACK,4.121,1,2124.0,15.167,0.801,33,7630
STRAIGHT_TRACK,2.044,0,1028.0,11.333,1.471,15,7630
LIGHT_TRACK,1.069,0,535.0,5.0,1.4,7,7630
SMALL_BLOB,0.574,0,287.0,1.0,3.0,3,7630
STRAIGHT_TRACK,1.725,0,867.0,10.5,1.214,12,7630
LIGHT_TRACK,1.595,0,798.0,4.0,1.75,7,7630
LIGHT_TRACK,2.357,2,1183.0,3.7,0.75,15,7630
STRAIGHT_TRACK,6.537,0,3583.0,34.879,0.951,55,7630
LIGHT_TRACK,2.843,1,1430.0,5.368,0.781,17,7630
SMALL_BLOB,0.426,0,213.0,1,1,2,7630
LIGHT_TRACK,2.035,0,1021.0,6.8,1.2,12,7631
STRAIGHT_TRACK,5.578,0,2959.0,25.381,0.91,45,7631
STRAIGHT_TRACK,3.626,0,1873.0,24.249,1.079,30,7631
STRAIGHT_TRACK,2.444,0,1238.0,14.25,1.096,20,7631
STRAIGHT_TRACK,2.177,0,1099.0,11.571,1.079,18,7631
MEDIUM_BLOB,1.582,2,791.0,1.0,1.75,7,7631
LIGHT_TRACK,1.377,0,689.0,5.0,1.5,6,7631
SMALL_BLOB,0.16,0,80.0,1,1,1,7631
LIGHT_TRACK,2.564,2,1293.0,9.5,1.007,18,7631
LIGHT_TRACK,7.418,5,4083.0,7.732,0.234,64,7631
LIGHT_TRACK,1.487,0,745.0,4.333,1.282,10,7631
STRAIGHT_TRACK,1.854,0,933.0,10.0,1.208,15,7632
LIGHT_TRACK,5.737,1,3071.0,27.048,0.926,50,7632
LIGHT_TRACK,4.897,0,2582.0,9.727,0.357,41,7632
LIGHT_TRACK,2.465,0,1248.0,1,1,16,7632
LIGHT_TRACK,2.443,0,1222.0,4.0,0.875,14,7632
STRAIGHT_TRACK,1.742,0,874.0,12.0,2.0,12,7632
SMALL_BLOB,0.346,0,173.0,1,1,2,7632
LIGHT_TRACK,11.118,0,8767.0,17.454,0.175,149,7632
LIGHT_TRACK,1.541,0,771.0,5.0,1.4,7,7632
SMALL_BLOB,0.256,0,128.0,1,1,1,7632
STRAIGHT_TRACK,2.423,0,1228.0,16.301,1.19,20,7632
SMALL_BLOB,0.094,0,47.0,1,1,1,7633
SMALL_BLOB,0.39,0,195.0,1,1,2,7633
LIGHT_TRACK,1.264,0,633.0,5.667,1.373,7,7633
STRAIGHT_TRACK,4.406,0,2297.0,21.846,0.877,35,7633
SMALL_BLOB,0.216,0,108.0,1,1,2,7633
SMALL_BLOB,0.504,0,252.0,1.0,3.0,3,7633
LIGHT_TRACK,1.598,0,802.0,7.666,1.261,12,7634
SMALL_BLOB,0.424,0,212.0,1,1,2,7634
LIGHT_TRACK,1.123,0,562.0,4.333,1.538,6,7634
SMALL_BLOB,1.271,0,636.0,1.0,4.0,4,7634
SMALL_BLOB,0.316,0,158.0,1,1,2,7634
LIGHT_TRACK,1.143,2,572.0,4.0,2.0,8,7634
LIGHT_TRACK,2.608,0,1305.0,6.0,2.333,7,7634
STRAIGHT_TRACK,1.651,0,830.0,10.4,1.2,12,7635
SMALL_BLOB,0.118,0,59.0,1,1,1,7635
STRAIGHT_TRACK,3.027,0,1536.0,15.0,1.107,22,7635
HEAVY_TRACK,2.197,6,1101.0,3.0,0.889,12,7635
STRAIGHT_TRACK,2.005,0,1007.0,9.75,1.308,12,7635
LIGHT_TRACK,1.076,0,538.0,1.5,1.667,5,7635
SMALL_BLOB,0.288,0,144.0,1,1,2,7635
STRAIGHT_TRACK,1.646,0,826.0,8.333,1.247,11,7635
SMALL_BLOB,0.284,0,142.0,1,1,2,7636
LIGHT_TRACK,0.873,0,437.0,5.333,1.458,7,7636
LIGHT_TRACK,1.187,0,594.0,4.667,1.667,7,7636
STRAIGHT_TRACK,2.023,0,1020.0,11.75,1.245,18,7636
SMALL_BLOB,0.484,0,242.0,1.0,3.0,3,7636
SMALL_BLOB,0.85,0,425.0,1.0,3.0,3,7636
LIGHT_TRACK,7.801,0,3978.0,1,1,20,7636
SMALL_BLOB,0.136,0,68.0,1,1,1,7636
SMALL_BLOB,0.849,0,425.0,1,1,4,7636
SMALL_BLOB,0.308,0,154.0,1,1,1,7637
STRAIGHT_TRACK,1.67,0,838.0,9.2,1.387,11,7637
STRAIGHT_TRACK,2.573,0,1307.0,13.211,0.976,24,7637
LIGHT_TRACK,1.201,0,601.0,4.0,1.422,7,7637
STRAIGHT_TRACK,1.356,0,681.0,9.889,1.222,11,7637
LIGHT_TRACK,1.304,0,653.0,6.0,1.333,8,7638
LIGHT_TRACK,0.942,0,471.0,3.0,2.0,6,7638
LIGHT_TRACK,5.678,3,3021.0,24.27,0.863,47,7638
LIGHT_TRACK,6.397,6,3275.0,3.245,0.289,41,7638
SMALL_BLOB,0.877,0,439.0,2.0,2.0,4,7638
SMALL_BLOB,0.308,0,154.0,1,1,1,7638
STRAIGHT_TRACK,3.874,0,1992.0,19.0,1.02,31,7638
STRAIGHT_TRACK,2.112,0,1062.0,10.8,1.296,14,7638
LIGHT_TRACK,1.826,0,916.0,6.25,1.23,12,7638
LIGHT_TRACK,8.272,1,4687.0,37.029,0.847,65,7638
SMALL_BLOB,0.176,0,88.0,1,1,1,7638
LIGHT_TRACK,3.643,1,1855.0,10.636,0.719,25,7638
LIGHT_TRACK,1.71,2,855.0,2.0,3.0,6,7638
LIGHT_TRACK,1.022,0,512.0,4.833,1.149,8,7638
SMALL_BLOB,0.322,0,161.0,1,1,1,7639
STRAIGHT_TRACK,2.682,0,1359.0,12.6,1.059,23,7639
LIGHT_TRACK,0.967,0,484.0,4.5,1.667,6,7639
SMALL_BLOB,0.876,0,438.0,1.0,3.0,3,7639
STRAIGHT_TRACK,2.143,0,1083.0,16.5,1.515,20,7639
SMALL_BLOB,0.14,0,70.0,1,1,2,7639
STRAIGHT_TRACK,1.873,0,941.0,14.0,2.0,14,7639
LIGHT_TRACK,1.128,0,564.0,3.0,2.0,6,7639
LIGHT_TRACK,0.711,0,356.0,7.0,2.0,7,7639
STRAIGHT_TRACK,11.539,0,8641.0,83.063,0.882,132,7640
LIGHT_TRACK,8.516,2,4979.0,20.2,0.424,77,7640
STRAIGHT_TRACK,1.979,0,994.0,9.167,1.339,13,7640
LIGHT_TRACK,2.8,1,1415.0,10.75,0.939,19,7640
SMALL_BLOB,0.086,0,43.0,1,1,1,7640
SMALL_BLOB,0.222,0,111.0,1,1,1,7640
LIGHT_TRACK,1.415,0,708.0,5.0,2.4,6,7640
SMALL_BLOB,0.304,0,152.0,1,1,2,7640
SMALL_BLOB,0.054,0,27.0,1,1,1,7640
STRAIGHT_TRACK,2.91,0,1477.0,14.637,1.056,22,7640
STRAIGHT_TRACK,2.729,0,1369.0,17.0,1.176,20,7640
SMALL_BLOB,0.696,0,348.0,1,1,2,7640
SMALL_BLOB,0.322,0,161.0,1,1,2,7640
SMALL_BLOB,0.645,0,323.0,5.0,2.0,4,7641
SMALL_BLOB,0.797,0,399.0,3.0,2.667,4,7641
LIGHT_TRACK,1.206,0,604.0,4.25,1.324,9,7641
LIGHT_TRACK,4.581,0,2299.0,6.75,1.296,14,7641
SMALL_BLOB,0.296,0,148.0,1,1,2,7641
SMALL_BLOB,0.112,0,56.0,1,1,1,7641
STRAIGHT_TRACK,4.811,0,2528.0,28.999,1.111,40,7641
LIGHT_TRACK,3.634,2,1818.0,2.5,1.6,8,7641
STRAIGHT_TRACK,3.948,0,2057.0,25.874,1.057,35,7642
LIGHT_TRACK,1.274,0,637.0,3.0,2.0,6,7642
SMALL_BLOB,0.875,0,438.0,1.0,4.0,4,7642
LIGHT_TRACK,2.118,0,1059.0,2.0,2.5,5,7642
STRAIGHT_TRACK,9.412,0,5953.0,65.833,0.976,89,7642
LIGHT_TRACK,1.733,2,872.0,9.0,1.083,15,7642
HEAVY_TRACK,7.046,26,3600.0,20.0,0.725,58,7643
LIGHT_TRACK,2.886,0,1445.0,1.25,0.7,14,7643
LIGHT_TRACK,2.218,1,1111.0,3.1,1.029,11,7643
LIGHT_TRACK,2.863,1,1435.0,4.4,1.0,11,7643
SMALL_BLOB,0.991,0,496.0,2.0,2.0,4,7643
SMALL_BLOB,0.05,0,25.0,1,1,1,7643
SMALL_BLOB,0.524,0,262.0,1,1,2,7643
LIGHT_TRACK,1.448,0,726.0,6.5,1.375,11,7643
LIGHT_TRACK,4.061,2,2052.0,10.211,1.062,22,7643
SMALL_BLOB,0.857,0,429.0,3.0,2.667,4,7643
SMALL_BLOB,0.154,0,77.0,1,1,2,7644
LIGHT_TRACK,0.948,0,474.0,5.0,1.6,8,7644
LIGHT_TRACK,1.162,0,582.0,1,1,6,7644
SMALL_BLOB,0.801,0,401.0,3.0,2.667,4,7644
SMALL_BLOB,0.3,0,150.0,1,1,1,7644
LIGHT_TRACK,2.711,0,1363.0,3.312,0.531,18,7644
LIGHT_TRACK,2.709,0,1359.0,3.4,0.6,12,7644
STRAIGHT_TRACK,1.623,0,815.0,9.143,1.228,11,7644
LIGHT_TRACK,5.865,2,3031.0,18.524,1.055,39,7644
SMALL_BLOB,0.184,0,92.0,1,1,1,7644
STRAIGHT_TRACK,2.05,0,1033.0,12.167,1.242,16,7644
LIGHT_TRACK,2.82,4,1420.0,16.0,1.312,21,7644
SMALL_BLOB,0.328,0,164.0,1,1,2,7644
LIGHT_TRACK,2.586,1,1302.0,5.5,0.728,18,7645
SMALL_BLOB,0.448,0,224.0,1,1,2,7645
STRAIGHT_TRACK,2.976,0,1514.0,21.001,1.488,25,7645
LIGHT_TRACK,2.977,1,1510.0,12.091,0.917,22,7645
SMALL_BLOB,0.182,0,91.0,1,1,1,7645
STRAIGHT_TRACK,2.209,0,1114.0,14.5,1.379,16,7645
LIGHT_TRACK,2.225,4,1116.0,8.0,1.625,13,7645
SMALL_BLOB,0.584,0,292.0,1.0,4.0,4,7645
LIGHT_TRACK,1.258,0,630.0,5.667,1.569,8,7645
SMALL_BLOB,0.498,0,249.0,1,1,2,7645
SMALL_BLOB,0.136,0,68.0,1,1,1,7645
STRAIGHT_TRACK,1.783,0,896.0,8.667,1.083,13,7645
STRAIGHT_TRACK,1.527,0,766.0,11.0,1.818,10,7645
STRAIGHT_TRACK,9.065,0,5785.0,44.083,0.659,94,7646
LIGHT_TRACK,1.476,0,740.0,6.833,1.297,11,7646
SMALL_BLOB,0.16,0,80.0,1,1,1,7646
STRAIGHT_TRACK,1.634,0,820.0,8.857,1.221,10,7646
STRAIGHT_TRACK,4.628,0,2396.0,20.001,0.972,35,7646
HEAVY_TRACK,11.845,15,5977.0,6.187,0.937,28,7646
SMALL_BLOB,0.45,0,225.0,1,1,2,7646
LIGHT_TRACK,4.405,2,2207.0,4.571,1.393,12,7646
SMALL_BLOB,0.174,0,87.0,1,1,1,7646
LIGHT_TRACK,2.532,2,1277.0,6.667,0.694,18,7646
SMALL_BLOB,0.152,0,76.0,1,1,1,7646
LIGHT_TRACK,2.506,4,1259.0,12.0,1.417,17,7647
LIGHT_TRACK,3.58,0,1838.0,4.325,0.247,31,7647
STRAIGHT_TRACK,1.967,0,991.0,12.751,1.25,15,7647
SMALL_BLOB,0.95,0,475.0,2.0,3.0,3,7647
SMALL_BLOB,0.098,0,49.0,1,1,1,7647
STRAIGHT_TRACK,3.864,0,1983.0,18.47,1.005,29,7647
HEAVY_TRACK,7.017,9,3531.0,5.875,0.995,22,7647
LIGHT_TRACK,1.795,2,898.0,9.0,1.444,13,7647
LIGHT_TRACK,1.471,0,738.0,6.8,1.2,12,7647
SMALL_BLOB,0.486,0,243.0,1,1,2,7648
LIGHT_TRACK,0.826,0,413.0,3.667,1.818,6,7648
SMALL_BLOB,0.324,0,162.0,1,1,2,7648
LIGHT_TRACK,16.288,15,8154.0,1.25,1.1,22,7648
SMALL_BLOB,0.815,0,408.0,3.0,2.667,4,7648
SMALL_BLOB,0.524,0,262.0,1.0,4.0,4,7649
SMALL_BLOB,0.635,0,318.0,3.0,2.667,4,7649
STRAIGHT_TRACK,2.997,0,1522.0,16.437,1.155,22,7649
STRAIGHT_TRACK,1.77,0,889.0,8.0,1.224,13,7649
LIGHT_TRACK,1.248,0,625.0,7.0,2.286,8,7649
LIGHT_TRACK,1.859,0,931.0,4.25,1.324,9,7649
STRAIGHT_TRACK,3.332,0,1689.0,13.25,1.085,23,7650
LIGHT_TRACK,1.316,0,658.0,4.0,1.75,7,7650
HEAVY_TRACK,4.825,7,2454.0,6.556,0.603,32,7650
HEAVY_TRACK,7.548,9,3937.0,8.4,0.495,52,7650
SMALL_BLOB,1.117,0,559.0,1,1,3,7650
STRAIGHT_TRACK,2.697,0,1369.0,10.87,0.749,21,7650
LIGHT_TRACK,3.461,0,1745.0,7.476,0.841,19,7650
LIGHT_TRACK,1.976,0,990.0,6.2,1.342,8,7650
SMALL_BLOB,0.162,0,81.0,1,1,2,7650
LIGHT_TRACK,1.281,0,641.0,4.0,1.875,6,7650
STRAIGHT_TRACK,1.4,0,702.0,8.5,1.471,10,7650
SMALL_BLOB,0.326,0,163.0,1,1,2,7651
HEAVY_TRACK,4.765,9,2421.0,7.171,0.662,30,7651
LIGHT_TRACK,1.455,0,728.0,3.5,1.786,5,7651
SMALL_BLOB,0.304,0,152.0,1,1,2,7651
STRAIGHT_TRACK,1.78,0,893.0,12.0,2.167,13,7651
SMALL_BLOB,0.384,0,192.0,1,1,1,7651
LIGHT_TRACK,1.25,0,626.0,7.0,2.286,8,7651
LIGHT_TRACK,1.164,0,583.0,6.0,1.458,7,7651
SMALL_BLOB,0.374,0,187.0,1,1,2,7651
LIGHT_TRACK,1.289,0,646.0,7.0,1.349,10,7652
LIGHT_TRACK,9.012,5,4988.0,5.788,0.17,66,7652
HEAVY_TRACK,10.517,7,6341.0,21.3,0.413,88,7652
SMALL_BLOB,0.919,0,460.0,1,1,4,7652
SMALL_BLOB,0.286,0,143.0,1,1,2,7652
STRAIGHT_TRACK,2.2,0,1109.0,14.5,1.466,17,7652
HEAVY_TRACK,2.157,5,1079.0,1.5,1.667,10,7652
LIGHT_TRACK,7.456,2,4015.0,11.867,0.416,56,7652
STRAIGHT_TRACK,2.007,0,1010.0,9.714,1.166,15,7652
SMALL_BLOB,0.088,0,44.0,1,1,1,7652
SMALL_BLOB,0.426,0,213.0,1.0,3.0,3,7653
STRAIGHT_TRACK,4.27,0,2206.0,23.625,1.157,33,7653
SMALL_BLOB,0.786,0,393.0,1,1,2,7653
SMALL_BLOB,0.208,0,104.0,1,1,1,7653
SMALL_BLOB,0.286,0,143.0,1,1,1,7653
SMALL_BLOB,0.128,0,64.0,1,1,1,7653
LIGHT_TRACK,2.106,0,1054.0,3.5,1.429,8,7653
HEAVY_TRACK,3.226,9,1614.0,3.5,1.143,16,7653
LIGHT_TRACK,1.917,0,960.0,6.5,1.731,9,7653
LIGHT_TRACK,1.984,2,999.0,12.0,1.5,18,7653
STRAIGHT_TRACK,1.681,0,847.0,14.333,1.187,13,7653
LIGHT_TRACK,1.916,0,960.0,4.111,1.111,10,7654
LIGHT_TRACK,1.379,0,693.0,1,1,10,7654
LIGHT_TRACK,4.093,4,2076.0,8.0,0.639,23,7654
STRAIGHT_TRACK,7.142,0,4068.0,61.002,1.455,71,7654
HEAVY_TRACK,2.461,5,1233.0,2.125,0.746,14,7654
LIGHT_TRACK,5.06,4,2534.0,3.127,0.334,31,7655
LIGHT_TRACK,1.146,0,574.0,3.222,1.0,9,7655
LIGHT_TRACK,0.866,0,433.0,3.5,1.786,5,7655
STRAIGHT_TRACK,3.062,0,1559.0,8.625,0.589,25,7655
STRAIGHT_TRACK,3.414,0,1728.0,12.867,1.132,22,7655
HEAVY_TRACK,6.718,11,3380.0,5.0,0.922,23,7655
LIGHT_TRACK,1.07,4,535.0,3.0,2.667,8,7655
LIGHT_TRACK,1.038,0,520.0,6.4,1.406,9,7655
LIGHT_TRACK,1.501,0,753.0,6.8,1.1,11,7655
LIGHT_TRACK,1.638,0,823.0,6.467,0.933,14,7655
LIGHT_TRACK,0.857,0,429.0,7.0,2.286,8,7655
STRAIGHT_TRACK,8.986,0,5701.0,61.751,1.002,99,7656
SMALL_BLOB,0.995,0,498.0,2.0,2.0,4,7656
LIGHT_TRACK,1.779,0,892.0,6.0,1.273,11,7656
HEAVY_TRACK,5.84,5,2924.0,4.1,0.888,14,7656
LIGHT_TRACK,2.601,4,1302.0,13.0,1.385,18,7656
HEAVY_TRACK,8.91,6,5252.0,23.468,0.482,80,7656
LIGHT_TRACK,2.393,0,1206.0,7.333,0.642,14,7656
LIGHT_TRACK,1.852,3,927.0,2.143,1.114,9,7656
SMALL_BLOB,0.136,0,68.0,1,1,1,7656
LIGHT_TRACK,2.279,4,1140.0,1.5,1.5,9,7656
STRAIGHT_TRACK,4.084,0,2089.0,13.429,0.804,28,7656
SMALL_BLOB,0.836,0,418.0,1,1,2,7657
SMALL_BLOB,0.42,0,210.0,1,1,1,7657
SMALL_BLOB,0.166,0,83.0,1,1,2,7657
SMALL_BLOB,0.358,0,179.0,1,1,2,7657
SMALL_BLOB,0.913,0,457.0,1,1,4,7657
SMALL_BLOB,0.831,0,416.0,1.0,4.0,4,7657
STRAIGHT_TRACK,3.31,0,1679.0,14.236,1.129,23,7658
SMALL_BLOB,0.144,0,72.0,1,1,1,7658
SMALL_BLOB,0.452,0,226.0,1,1,2,7658
SMALL_BLOB,0.286,0,143.0,1,1,2,7658
SMALL_BLOB,0.172,0,86.0,1,1,1,7658
LIGHT_TRACK,2.034,0,1020.0,6.143,1.252,13,7659
SMALL_BLOB,0.648,0,324.0,2.0,3.0,3,7659
LIGHT_TRACK,1.41,0,706.0,7.0,2.286,8,7659
LIGHT_TRACK,2.857,2,1429.0,2.0,3.0,6,7659
LIGHT_TRACK,2.828,2,1418.0,17.0,1.235,21,7659
SMALL_BLOB,0.264,0,132.0,1,1,2,7659
LIGHT_TRACK,5.732,4,2903.0,11.818,1.045,23,7659
LIGHT_TRACK,1.849,0,928.0,8.0,1.309,13,7659
STRAIGHT_TRACK,2.291,0,1150.0,12.0,1.25,15,7659
LIGHT_TRACK,0.645,0,323.0,4.5,1.667,6,7659
LIGHT_TRACK,5.706,2,3036.0,19.437,0.675,46,7659
SMALL_BLOB,0.08,0,40.0,1,1,1,7660
SMALL_BLOB,0.192,0,96.0,1,1,2,7660
STRAIGHT_TRACK,4.204,0,2191.0,27.422,1.11,35,7660
LIGHT_TRACK,4.663,2,2332.0,3.5,0.857,12,7660
LIGHT_TRACK,1.145,0,573.0,3.5,1.429,8,7660
LIGHT_TRACK,1.004,0,502.0,4.0,1.75,7,7660
STRAIGHT_TRACK,2.698,0,1364.0,8.0,0.76,21,7660
LIGHT_TRACK,0.881,0,441.0,2.6,1.2,6,7660
LIGHT_TRACK,1.11,0,556.0,6.5,1.731,9,7661
LIGHT_TRACK,4.289,4,2154.0,6.0,1.067,16,7661
LIGHT_TRACK,2.285,0,1145.0,4.333,0.969,10,7661
LIGHT_TRACK,1.381,0,692.0,6.667,1.5,9,7661
LIGHT_TRACK,1.561,0,783.0,1,1,8,7661
HEAVY_TRACK,15.507,8,9260.0,31.804,0.716,96,7661
STRAIGHT_TRACK,1.965,0,989.0,10.429,1.204,15,7661
SMALL_BLOB,0.166,0,83.0,1,1,1,7662
STRAIGHT_TRACK,4.503,0,2368.0,34.333,1.327,41,7662
HEAVY_TRACK,5.013,6,2618.0,24.882,1.041,38,7662
STRAIGHT_TRACK,3.364,0,1719.0,14.577,0.825,25,7662
SMALL_BLOB,0.534,0,267.0,1.0,4.0,4,7662
LIGHT_TRACK,1.089,0,545.0,5.0,1.4,7,7662
LIGHT_TRACK,3.278,2,1642.0,2.5,0.45,18,7662
LIGHT_TRACK,3.374,0,1720.0,5.559,0.401,28,7662
LIGHT_TRACK,1.138,2,569.0,2.0,3.0,6,7662
LIGHT_TRACK,0.976,0,488.0,3.0,1.667,5,7662
STRAIGHT_TRACK,2.946,0,1508.0,31.0,2.0,31,7662
SMALL_BLOB,1.137,0,569.0,1,1,3,7662
STRAIGHT_TRACK,3.748,0,1928.0,11.125,0.552,29,7663
SMALL_BLOB,0.124,0,62.0,1,1,1,7663
STRAIGHT_TRACK,5.62,0,3007.0,30.678,0.995,47,7663
LIGHT_TRACK,4.178,2,2156.0,18.625,0.97,34,7663
SMALL_BLOB,0.092,0,46.0,1,1,2,7663
SMALL_BLOB,0.903,0,452.0,1.0,4.0,4,7663
STRAIGHT_TRACK,3.659,0,1870.0,30.0,2.0,30,7663
LIGHT_TRACK,1.337,0,670.0,6.5,1.375,11,7663
LIGHT_TRACK,1.984,0,995.0,6.5,1.282,12,7663
STRAIGHT_TRACK,1.753,0,882.0,9.0,0.972,14,7663
LIGHT_TRACK,3.134,2,1600.0,15.177,1.038,29,7663
LIGHT_TRACK,0.802,0,401.0,2.0,2.5,5,7663
STRAIGHT_TRACK,1.603,0,805.0,9.125,1.224,11,7664
LIGHT_TRACK,3.268,3,1641.0,5.25,0.893,15,7664
HEAVY_TRACK,9.811,13,4925.0,4.0,1.15,23,7664
STRAIGHT_TRACK,3.152,0,1596.0,16.0,1.25,20,7664
LIGHT_TRACK,0.948,0,475.0,6.2,1.342,8,7664
SMALL_BLOB,0.302,0,151.0,1,1,2,7664
SMALL_BLOB,0.44,0,220.0,1.0,4.0,4,7665
STRAIGHT_TRACK,2.619,0,1321.0,11.625,1.21,18,7665
STRAIGHT_TRACK,1.965,0,990.0,9.75,1.026,16,7665
LIGHT_TRACK,1.269,0,635.0,4.0,1.875,6,7665
LIGHT_TRACK,1.315,0,659.0,5.75,1.272,9,7665
SMALL_BLOB,0.248,0,124.0,1,1,2,7665
SMALL_BLOB,0.15,0,75.0,1,1,1,7665
STRAIGHT_TRACK,5.186,0,2681.0,18.131,0.921,35,7665
SMALL_BLOB,0.174,0,87.0,1,1,1,7665
HEAVY_TRACK,8.098,10,4118.0,13.187,1.048,29,7665
SMALL_BLOB,0.226,0,113.0,1,1,1,7665
LIGHT_TRACK,1.336,0,669.0,5.333,1.354,10,7665
SMALL_BLOB,0.966,0,483.0,2.0,3.0,3,7665
LIGHT_TRACK,5.574,7,2854.0,2.471,0.221,44,7666
SMALL_BLOB,0.152,0,76.0,1,1,1,7666
LIGHT_TRACK,3.97,1,1997.0,2.273,0.429,23,7666
HEAVY_BLOB,6.343,6,3173.0,1.0,1.333,12,7666
SMALL_BLOB,0.198,0,99.0,1,1,2,7666
LIGHT_TRACK,1.087,0,544.0,4.5,1.667,6,7666
SMALL_BLOB,0.17,0,85.0,1,1,1,7666
STRAIGHT_TRACK,2.857,0,1456.0,17.125,1.101,25,7666
LIGHT_TRACK,0.992,0,496.0,2.0,2.5,5,7666
STRAIGHT_TRACK,6.249,0,3485.0,44.332,1.072,59,7667
SMALL_BLOB,0.985,0,493.0,2.0,2.0,4,7667
STRAIGHT_TRACK,8.096,0,4665.0,45.999,0.953,68,7667
STRAIGHT_TRACK,2.401,0,1213.0,13.0,1.125,18,7667
LIGHT_TRACK,0.942,0,471.0,3.5,1.786,5,7668
SMALL_BLOB,1.141,0,571.0,1.0,4.0,4,7668
STRAIGHT_TRACK,3.43,0,1750.0,16.501,1.046,26,7668
LIGHT_TRACK,0.939,0,470.0,4.5,1.667,6,7668
LIGHT_TRACK,1.579,0,790.0,3.0,2.0,6,7668
LIGHT_TRACK,1.018,0,510.0,1,1,6,7668
SMALL_BLOB,0.492,0,246.0,1.0,4.0,4,7668
SMALL_BLOB,0.534,0,267.0,1,1,2,7668
LIGHT_TRACK,1.44,0,722.0,7.143,1.289,11,7669
SMALL_BLOB,0.448,0,224.0,1,1,2,7669
LIGHT_TRACK,5.442,2,2875.0,24.742,0.892,42,7669
LIGHT_TRACK,3.15,2,1596.0,8.5,0.727,23,7669
STRAIGHT_TRACK,1.297,0,650.0,9.0,2.0,9,7669
LIGHT_TRACK,1.055,0,528.0,5.0,1.75,7,7670
SMALL_BLOB,0.122,0,61.0,1,1,1,7670
STRAIGHT_TRACK,2.349,0,1185.0,11.0,1.102,18,7670
STRAIGHT_TRACK,2.955,0,1505.0,17.384,1.119,24,7670
STRAIGHT_TRACK,2.029,0,1021.0,11.167,1.214,16,7670
SMALL_BLOB,0.384,0,192.0,1,1,3,7670
SMALL_BLOB,1.659,0,830.0,1.0,4.0,4,7670
LIGHT_TRACK,2.028,0,1021.0,4.5,0.559,17,7670
LIGHT_TRACK,2.26,0,1134.0,6.8,1.2,12,7671
SMALL_BLOB,0.645,0,323.0,1.0,4.0,4,7671
LIGHT_TRACK,1.012,0,506.0,3.0,2.083,5,7671
HEAVY_TRACK,100.139,75,52151.0,2.049,0.337,118,7671
LIGHT_TRACK,5.472,4,2896.0,17.857,0.669,45,7671
SMALL_BLOB,0.032,0,16.0,1,1,1,7671
LIGHT_TRACK,2.693,1,1357.0,9.334,1.071,18,7671
LIGHT_TRACK,1.134,0,569.0,1,1,8,7672
HEAVY_TRACK,4.185,5,2113.0,3.5,0.464,26,7672
STRAIGHT_TRACK,3.029,0,1539.0,16.177,1.146,23,7672
SMALL_BLOB,0.632,0,316.0,2.0,3.0,3,7672
STRAIGHT_TRACK,2.839,0,1430.0,11.0,1.182,16,7672
HEAVY_TRACK,13.586,40,7763.0,17.0,0.673,121,7672
LIGHT_TRACK,3.058,1,1540.0,8.533,1.118,19,7672
LIGHT_TRACK,3.143,0,1582.0,5.0,0.467,24,7672
LIGHT_TRACK,1.059,0,530.0,5.5,1.591,7,7672
LIGHT_TRACK,2.808,1,1415.0,6.261,0.785,20,7672
HEAVY_TRACK,4.645,7,2366.0,9.077,0.772,32,7672
LIGHT_TRACK,4.832,0,2461.0,2.373,0.251,39,7672
LIGHT_TRACK,1.147,1,574.0,2.667,1.458,7,7672
SMALL_BLOB,0.46,0,230.0,1,1,2,7672
SMALL_BLOB,0.182,0,91.0,1,1,1,7672
STRAIGHT_TRACK,2.495,0,1267.0,13.777,1.038,24,7672
SMALL_BLOB,0.596,0,298.0,1,1,2,7672
