cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
LIGHT_TRACK,0.977,0,489.0,5.0,2.4,6
LIGHT_TRACK,1.365,0,685.0,7.143,1.069,11
SMALL_BLOB,0.02,0,10.0,1,1,1
SMALL_BLOB,0.592,0,296.0,2.0,2.0,4
LIGHT_TRACK,0.992,0,497.0,6.5,1.538,8
LIGHT_TRACK,1.31,0,657.0,1,1,8
LIGHT_TRACK,2.306,1,1157.0,6.0,1.083,13
SMALL_BLOB,0.166,0,83.0,1,1,1
SMALL_BLOB,0.288,0,144.0,1,1,2
LIGHT_TRACK,1.215,0,609.0,7.5,1.417,10
SMALL_BLOB,0.791,0,396.0,2.5,2.0,4
LIGHT_TRACK,1.078,0,540.0,5.25,1.393,9
LIGHT_TRACK,1.102,1,551.0,2.0,1.667,6
LIGHT_TRACK,3.511,4,1757.0,1.5,0.708,17
LIGHT_TRACK,1.465,0,733.0,3.75,1.517,7
LIGHT_TRACK,1.461,2,732.0,4.6,1.243,11
SMALL_BLOB,0.032,0,16.0,1,1,1
SMALL_BLOB,0.811,0,406.0,3.0,2.667,4
HEAVY_TRACK,1.364,5,682.0,2.889,1.222,11
LIGHT_TRACK,1.533,0,768.0,5.25,1.393,9
SMALL_BLOB,0.772,0,386.0,1.0,3.0,3
SMALL_BLOB,0.188,0,94.0,1,1,1
STRAIGHT_TRACK,1.564,0,786.0,11.0,1.477,13
LIGHT_TRACK,1.728,1,865.0,3.5,1.286,9
STRAIGHT_TRACK,2.196,0,1112.0,12.428,1.048,22
LIGHT_TRACK,3.012,1,1511.0,6.0,1.111,12
LIGHT_TRACK,1.09,0,546.0,6.0,1.458,7
SMALL_BLOB,0.36,0,180.0,1,1,2
LIGHT_TRACK,1.365,0,685.0,6.8,1.1,11
SMALL_BLOB,0.168,0,84.0,1,1,1
LIGHT_TRACK,2.335,0,1176.0,5.452,0.476,20
LIGHT_TRACK,2.233,1,1127.0,9.75,1.054,20
LIGHT_TRACK,1.266,0,634.0,5.333,1.458,7
LIGHT_TRACK,3.024,1,1513.0,2.333,0.667,14
LIGHT_TRACK,1.07,0,536.0,5.25,1.393,9
SMALL_BLOB,0.146,0,73.0,1,1,1
SMALL_BLOB,0.62,0,310.0,1,1,2
STRAIGHT_TRACK,2.652,0,1331.0,8.125,1.25,13
LIGHT_TRACK,0.906,0,453.0,2.0,2.5,5
LIGHT_TRACK,1.077,0,540.0,1,1,7
SMALL_BLOB,0.036,0,18.0,1,1,1
STRAIGHT_TRACK,1.86,0,932.0,9.0,2.0,9
LIGHT_TRACK,0.895,0,448.0,6.0,2.333,7
LIGHT_TRACK,1.597,0,802.0,8.0,1.133,12
LIGHT_TRACK,1.475,0,739.0,5.2,1.308,10
STRAIGHT_TRACK,1.924,0,968.0,8.461,1.017,15
SMALL_BLOB,0.526,0,263.0,2.0,2.0,4
LIGHT_TRACK,0.721,0,361.0,3.75,1.517,7
LIGHT_TRACK,1.605,0,803.0,7.0,1.429,10
STRAIGHT_TRACK,4.295,0,2286.0,30.751,1.016,44
LIGHT_TRACK,4.183,3,2156.0,12.5,0.68,34
LIGHT_TRACK,2.961,1,1491.0,4.808,0.537,16
STRAIGHT_TRACK,2.137,0,1079.0,11.0,1.023,18
STRAIGHT_TRACK,2.023,0,1018.0,11.751,1.266,14
LIGHT_TRACK,1.604,0,804.0,7.0,1.349,10
SMALL_BLOB,1.044,0,522.0,1,1,3
SMALL_BLOB,0.076,0,38.0,1,1,1
LIGHT_TRACK,2.082,0,1046.0,7.9,1.07,13
SMALL_BLOB,0.906,0,453.0,1.0,3.0,3
LIGHT_TRACK,2.65,0,1337.0,4.765,0.53,20
LIGHT_TRACK,0.961,0,481.0,6.0,1.685,7
LIGHT_TRACK,1.272,0,636.0,6.0,1.333,8
STRAIGHT_TRACK,2.164,0,1093.0,13.0,1.188,19
LIGHT_TRACK,1.02,0,510.0,4.0,1.75,7
SMALL_BLOB,0.856,0,428.0,1,1,3
SMALL_BLOB,0.072,0,36.0,1,1,1
LIGHT_TRACK,1.296,1,648.0,1.0,1.5,6
SMALL_BLOB,0.73,0,365.0,1,1,1
LIGHT_TRACK,0.89,0,445.0,3.5,1.786,5
LIGHT_TRACK,7.018,6,3841.0,7.18,0.225,62
LIGHT_TRACK,2.187,2,1096.0,16.0,1.25,20
LIGHT_TRACK,0.943,0,472.0,4.0,1.875,6
SMALL_BLOB,1.029,0,515.0,2.0,2.0,4
LIGHT_TRACK,1.511,1,756.0,1.444,0.889,8
LIGHT_TRACK,1.331,0,666.0,3.5,1.607,9
LIGHT_TRACK,1.114,1,557.0,2.0,1.4,7
SMALL_BLOB,0.524,0,262.0,2.5,2.0,4
SMALL_BLOB,0.885,0,443.0,1,1,4
STRAIGHT_TRACK,1.739,0,874.0,9.0,1.174,13
LIGHT_TRACK,1.304,0,653.0,3.667,1.159,9
SMALL_BLOB,0.594,0,297.0,2.5,2.0,4
LIGHT_TRACK,1.111,0,557.0,7.143,1.289,11
LIGHT_TRACK,1.701,2,851.0,7.0,1.571,11
LIGHT_TRACK,0.943,0,472.0,6.0,1.458,7
STRAIGHT_TRACK,1.093,0,548.0,9.0,1.444,8
LIGHT_TRACK,1.049,0,525.0,6.0,2.333,7
SMALL_BLOB,0.11,0,55.0,1,1,1
SMALL_BLOB,0.39,0,195.0,1,1,2
SMALL_BLOB,0.1,0,50.0,1,1,1
SMALL_BLOB,0.284,0,142.0,1,1,2
LIGHT_TRACK,1.061,0,532.0,1,1,7
LIGHT_TRACK,1.411,0,707.0,6.667,1.5,9
SMALL_BLOB,0.666,0,333.0,1,1,2
LIGHT_TRACK,2.555,2,1288.0,18.0,1.222,22
STRAIGHT_TRACK,1.387,0,696.0,9.5,1.447,11
STRAIGHT_TRACK,3.398,0,1748.0,9.833,0.521,31
STRAIGHT_TRACK,2.333,0,1174.0,10.4,1.226,15
LIGHT_TRACK,4.444,0,2388.0,10.217,0.297,45
SMALL_BLOB,0.25,0,125.0,1,1,2
LIGHT_TRACK,3.262,2,1648.0,2.462,0.3,25
STRAIGHT_TRACK,2.661,0,1342.0,10.5,1.012,17
SMALL_BLOB,0.214,0,107.0,1,1,2
LIGHT_TRACK,1.698,0,852.0,7.167,1.26,13
HEAVY_TRACK,10.441,7,5225.0,1.333,1.167,14
LIGHT_TRACK,4.759,2,2390.0,3.671,0.414,29
LIGHT_TRACK,2.094,0,1050.0,3.0,0.625,12
SMALL_BLOB,0.827,0,414.0,2.0,2.0,4
SMALL_BLOB,0.244,0,122.0,1,1,1
LIGHT_TRACK,1.382,4,691.0,7.0,1.714,12
SMALL_BLOB,0.863,0,432.0,1.0,2.0,4
LIGHT_TRACK,1.842,1,922.0,3.6,1.3,9
SMALL_BLOB,0.932,0,466.0,1.0,3.0,3
SMALL_BLOB,0.298,0,149.0,1,1,1
SMALL_BLOB,0.456,0,228.0,1,1,2
SMALL_BLOB,0.168,0,84.0,1,1,2
LIGHT_TRACK,1.637,0,820.0,6.667,1.5,9
SMALL_BLOB,0.686,0,343.0,1.0,3.0,3
LIGHT_TRACK,1.343,0,672.0,4.0,1.5,6
STRAIGHT_TRACK,3.074,0,1547.0,9.4,1.157,16
SMALL_BLOB,0.1,0,50.0,1,1,1
LIGHT_TRACK,0.823,0,412.0,4.5,1.667,6
LIGHT_TRACK,1.906,0,955.0,5.0,1.25,10
SMALL_BLOB,0.284,0,142.0,1.0,4.0,4
STRAIGHT_TRACK,1.021,0,512.0,8.666,1.5,9
LIGHT_TRACK,1.784,0,894.0,1,1,7
LIGHT_TRACK,1.326,0,663.0,6.0,1.5,9
LIGHT_TRACK,3.787,1,1896.0,3.2,1.125,9
LIGHT_TRACK,1.364,0,683.0,4.167,1.333,8
STRAIGHT_TRACK,2.225,0,1117.0,13.0,2.154,14
LIGHT_TRACK,1.119,0,560.0,6.0,1.5,9
SMALL_BLOB,0.598,0,299.0,1.0,4.0,4
STRAIGHT_TRACK,2.074,0,1051.0,12.818,0.954,20
STRAIGHT_TRACK,1.383,0,694.0,9.2,1.387,11
LIGHT_TRACK,0.85,0,425.0,2.0,2.5,5
SMALL_BLOB,0.06,0,30.0,1,1,1
LIGHT_TRACK,1.142,0,571.0,4.0,2.5,5
LIGHT_TRACK,1.156,0,579.0,6.667,1.5,9
LIGHT_TRACK,0.969,0,485.0,5.333,1.458,7
LIGHT_TRACK,0.916,0,459.0,7.5,1.333,8
LIGHT_TRACK,0.915,0,458.0,4.333,1.538,6
LIGHT_TRACK,1.454,0,727.0,2.0,2.5,5
SMALL_BLOB,0.188,0,94.0,1,1,2
STRAIGHT_TRACK,1.36,0,682.0,8.5,1.618,11
LIGHT_TRACK,1.277,0,639.0,4.667,1.667,7
HEAVY_TRACK,4.133,5,2067.0,1.5,1.667,10
LIGHT_TRACK,0.969,0,485.0,7.0,2.0,7
STRAIGHT_TRACK,2.842,0,1446.0,17.0,1.147,24
STRAIGHT_TRACK,1.792,0,903.0,14.0,1.429,16
SMALL_BLOB,0.748,0,374.0,2.0,3.0,3
LIGHT_TRACK,0.925,0,463.0,7.0,1.714,6
STRAIGHT_TRACK,2.019,0,1021.0,15.333,1.139,17
SMALL_BLOB,0.038,0,19.0,1,1,1
STRAIGHT_TRACK,4.172,0,2122.0,13.6,1.013,26
SMALL_BLOB,0.108,0,54.0,1,1,1
LIGHT_TRACK,0.896,2,448.0,3.0,2.333,7
LIGHT_TRACK,5.164,4,2789.0,7.841,0.259,55
SMALL_BLOB,0.212,0,106.0,1,1,1
STRAIGHT_TRACK,2.076,0,1048.0,13.222,1.159,17
LIGHT_TRACK,2.178,2,1092.0,4.555,1.022,13
LIGHT_TRACK,11.996,26,7293.0,5.553,0.109,108
STRAIGHT_TRACK,1.762,0,889.0,12.0,1.136,17
STRAIGHT_TRACK,1.954,0,984.0,10.091,1.183,17
LIGHT_TRACK,0.919,1,460.0,2.667,1.458,7
SMALL_BLOB,0.48,0,240.0,2.5,2.0,4
STRAIGHT_TRACK,1.342,0,673.0,8.2,1.268,10
HEAVY_BLOB,7.61,6,3807.0,1.0,1.333,12
LIGHT_TRACK,3.255,1,1644.0,10.111,0.951,19
LIGHT_TRACK,1.538,0,770.0,5.2,1.4,7
STRAIGHT_TRACK,1.572,0,791.0,11.5,1.201,13
STRAIGHT_TRACK,4.185,0,2210.0,11.667,0.455,45
STRAIGHT_TRACK,2.702,0,1364.0,12.445,1.161,18
SMALL_BLOB,0.154,0,77.0,1,1,1
STRAIGHT_TRACK,1.49,0,749.0,9.6,1.151,13
LIGHT_TRACK,0.586,0,293.0,3.0,1.667,5
STRAIGHT_TRACK,1.469,0,738.0,10.2,1.224,12
LIGHT_TRACK,1.829,0,918.0,6.75,1.204,13
SMALL_BLOB,0.498,0,249.0,1.0,3.0,3
STRAIGHT_TRACK,3.867,0,1998.0,26.168,1.116,29
LIGHT_TRACK,1.179,0,591.0,7.0,1.349,10
SMALL_BLOB,0.064,0,32.0,1,1,1
STRAIGHT_TRACK,1.737,0,873.0,10.222,1.287,13
LIGHT_TRACK,2.552,4,1279.0,5.0,1.3,13
SMALL_BLOB,0.466,0,233.0,1,1,2
LIGHT_TRACK,2.56,3,1283.0,1.941,0.695,15
LIGHT_TRACK,1.306,1,655.0,5.555,1.184,13
SMALL_BLOB,0.398,0,199.0,2.0,3.0,3
SMALL_BLOB,0.14,0,70.0,1,1,1
LIGHT_TRACK,0.977,0,489.0,4.5,1.444,8
SMALL_BLOB,0.732,0,366.0,5.0,3.0,3
STRAIGHT_TRACK,1.401,0,702.0,9.0,2.222,10
LIGHT_TRACK,2.911,1,1493.0,16.685,0.897,28
SMALL_BLOB,0.651,0,326.0,1.0,4.0,4
STRAIGHT_TRACK,1.551,0,779.0,11.0,1.364,12
LIGHT_TRACK,1.023,0,512.0,3.6,1.156,8
LIGHT_TRACK,0.999,0,500.0,4.5,1.667,6
LIGHT_TRACK,1.531,0,767.0,6.4,1.406,9
SMALL_BLOB,0.835,0,418.0,2.0,2.0,4
LIGHT_TRACK,1.285,0,643.0,2.75,1.591,7
LIGHT_TRACK,1.148,0,575.0,5.6,1.429,8
LIGHT_TRACK,1.051,0,526.0,4.0,1.75,7
STRAIGHT_TRACK,1.497,0,749.0,8.0,1.375,11
LIGHT_TRACK,2.295,1,1149.0,2.5,1.1,11
SMALL_BLOB,0.124,0,62.0,1,1,1
LIGHT_TRACK,1.213,0,607.0,7.0,2.286,8
LIGHT_TRACK,1.929,4,965.0,8.0,1.625,13
LIGHT_TRACK,1.31,0,656.0,6.167,1.333,8
LIGHT_TRACK,1.032,0,516.0,4.0,1.75,7
SMALL_BLOB,0.204,0,102.0,1,1,2
LIGHT_TRACK,1.451,0,726.0,7.0,1.429,10
LIGHT_TRACK,3.316,2,1666.0,2.038,0.421,20
LIGHT_TRACK,0.836,0,418.0,2.0,2.5,5
STRAIGHT_TRACK,2.598,0,1307.0,9.714,1.166,15
SMALL_BLOB,0.474,0,237.0,1,1,2
SMALL_BLOB,0.092,0,46.0,1,1,1
LIGHT_TRACK,1.209,0,605.0,5.5,1.591,7
LIGHT_TRACK,0.794,0,397.0,2.0,2.5,5
SMALL_BLOB,0.072,0,36.0,1,1,1
LIGHT_TRACK,0.902,0,452.0,6.333,1.404,8
SMALL_BLOB,0.33,0,165.0,1,1,1
LIGHT_TRACK,2.027,0,1016.0,6.0,1.247,11
STRAIGHT_TRACK,1.836,0,923.0,11.5,1.522,14
SMALL_BLOB,0.042,0,21.0,1,1,1
LIGHT_TRACK,8.075,3,4153.0,1.165,0.168,60
SMALL_BLOB,1.195,0,598.0,3.0,2.667,4
SMALL_BLOB,0.366,0,183.0,1,1,1
SMALL_BLOB,0.474,0,237.0,1.0,3.0,3
STRAIGHT_TRACK,1.642,0,824.0,12.0,2.0,12
STRAIGHT_TRACK,2.978,0,1539.0,24.6,1.085,30
LIGHT_TRACK,1.476,0,739.0,6.0,1.458,7
SMALL_BLOB,0.38,0,190.0,1,1,2
LIGHT_TRACK,0.889,0,445.0,4.5,1.667,6
HEAVY_TRACK,15.875,8,8819.0,34.444,1.058,72
SMALL_BLOB,0.458,0,229.0,1,1,2
SMALL_BLOB,0.815,0,408.0,1,1,4
SMALL_BLOB,0.138,0,69.0,1,1,2
LIGHT_TRACK,1.883,0,944.0,3.5,0.786,11
LIGHT_TRACK,1.641,0,821.0,2.667,1.25,6
LIGHT_TRACK,1.065,0,533.0,6.0,2.333,7
LIGHT_TRACK,1.275,0,639.0,7.2,1.3,9
SMALL_BLOB,0.058,0,29.0,1,1,1
HEAVY_TRACK,3.092,8,1556.0,6.0,0.972,21
SMALL_BLOB,0.172,0,86.0,1,1,2
SMALL_BLOB,0.4,0,200.0,1,1,2
SMALL_BLOB,0.082,0,41.0,1,1,2
SMALL_BLOB,0.412,0,206.0,1,1,2
SMALL_BLOB,0.212,0,106.0,1,1,1
STRAIGHT_TRACK,3.353,0,1702.0,14.637,1.104,23
STRAIGHT_TRACK,1.149,0,576.0,10.0,2.0,10
SMALL_BLOB,0.45,0,225.0,1,1,2
LIGHT_TRACK,1.162,0,582.0,5.0,1.25,10
STRAIGHT_TRACK,1.157,0,580.0,8.666,1.5,9
LIGHT_TRACK,1.836,0,925.0,3.737,0.479,19
LIGHT_TRACK,3.419,4,1711.0,2.304,0.546,18
STRAIGHT_TRACK,1.916,0,964.0,8.1,1.047,16
LIGHT_TRACK,1.366,0,685.0,6.833,1.297,11
SMALL_BLOB,0.927,0,464.0,3.0,2.667,4
LIGHT_TRACK,1.019,0,510.0,4.333,1.538,6
SMALL_BLOB,0.598,0,299.0,1,1,3
LIGHT_TRACK,1.098,0,549.0,3.0,2.083,5
LIGHT_TRACK,1.273,0,637.0,4.333,1.538,6
SMALL_BLOB,0.114,0,57.0,1,1,1
SMALL_BLOB,0.188,0,94.0,1,1,1
LIGHT_TRACK,0.998,0,499.0,2.0,2.5,5
STRAIGHT_TRACK,1.668,0,837.0,8.5,1.375,11
SMALL_BLOB,0.288,0,144.0,2.0,3.0,3
LIGHT_TRACK,1.172,0,587.0,5.2,1.4,7
LIGHT_TRACK,1.816,2,909.0,1.933,0.733,11
SMALL_BLOB,0.582,0,291.0,1,1,2
MEDIUM_BLOB,1.639,2,820.0,1.0,1.556,7
SMALL_BLOB,0.526,0,263.0,1.0,3.0,3
LIGHT_TRACK,2.013,0,1010.0,7.0,1.238,12
STRAIGHT_TRACK,4.231,0,2296.0,33.228,0.84,45
STRAIGHT_TRACK,1.62,0,811.0,10.0,1.3,13
SMALL_BLOB,1.557,0,779.0,1.0,4.0,4
LIGHT_TRACK,2.573,3,1298.0,9.5,1.0,19
LIGHT_TRACK,1.083,0,542.0,5.333,1.458,7
HEAVY_TRACK,7.011,7,3562.0,11.111,1.026,30
SMALL_BLOB,0.106,0,53.0,1,1,2
LIGHT_TRACK,1.811,1,910.0,4.667,0.667,14
STRAIGHT_TRACK,1.876,0,945.0,13.0,1.249,14
LIGHT_TRACK,0.911,0,456.0,5.0,2.4,6
LIGHT_TRACK,1.208,0,605.0,7.0,1.651,8
SMALL_BLOB,0.198,0,99.0,1,1,2
STRAIGHT_TRACK,2.715,0,1381.0,15.263,1.006,23
SMALL_BLOB,0.368,0,184.0,1,1,2
LIGHT_TRACK,1.536,0,769.0,2.75,0.909,8
LIGHT_TRACK,1.129,0,565.0,5.0,1.75,7
SMALL_BLOB,0.278,0,139.0,1,1,1
SMALL_BLOB,0.943,0,472.0,1,1,4
STRAIGHT_TRACK,4.055,0,2071.0,8.0,0.499,27
LIGHT_TRACK,1.774,2,891.0,6.875,1.159,15
SMALL_BLOB,0.532,0,266.0,1,1,1
SMALL_BLOB,0.25,0,125.0,1,1,2
LIGHT_TRACK,1.314,1,658.0,4.0,1.17,9
SMALL_BLOB,1.037,0,519.0,4.0,2.0,4
SMALL_BLOB,0.132,0,66.0,1,1,1
SMALL_BLOB,0.382,0,191.0,1.0,3.0,3
SMALL_BLOB,0.16,0,80.0,1,1,2
STRAIGHT_TRACK,1.542,0,775.0,11.5,1.413,13
SMALL_BLOB,0.388,0,194.0,1,1,1
SMALL_BLOB,0.833,0,417.0,3.0,2.667,4
HEAVY_TRACK,10.182,10,5204.0,12.666,0.989,35
LIGHT_TRACK,1.479,0,741.0,7.5,1.5,9
LIGHT_TRACK,1.05,0,525.0,3.0,1.667,5
SMALL_BLOB,0.186,0,93.0,1,1,2
LIGHT_TRACK,1.536,0,768.0,5.0,1.6,8
LIGHT_TRACK,1.372,0,688.0,7.666,1.449,10
STRAIGHT_TRACK,1.319,0,661.0,11.499,1.739,8
LIGHT_TRACK,1.397,0,700.0,1,1,6
SMALL_BLOB,1.066,0,533.0,1,1,3
LIGHT_TRACK,1.172,0,588.0,1,1,8
LIGHT_TRACK,0.997,0,499.0,7.0,2.286,8
LIGHT_TRACK,5.768,2,2974.0,3.735,0.245,40
STRAIGHT_TRACK,1.336,0,670.0,8.2,1.415,10
LIGHT_TRACK,1.39,0,696.0,4.5,1.444,8
SMALL_BLOB,1.695,0,848.0,1,1,4
SMALL_BLOB,0.386,0,193.0,2.0,2.0,4
SMALL_BLOB,0.32,0,160.0,1,1,1
LIGHT_TRACK,3.359,4,1684.0,4.0,1.016,13
LIGHT_TRACK,0.916,2,458.0,4.0,2.0,8
STRAIGHT_TRACK,1.736,0,873.0,9.857,1.104,13
LIGHT_TRACK,1.166,0,584.0,7.0,1.286,9
STRAIGHT_TRACK,1.801,0,906.0,12.5,1.5,15
LIGHT_TRACK,2.399,2,1212.0,10.4,1.0,20
SMALL_BLOB,0.644,0,322.0,1.0,3.0,3
LIGHT_TRACK,1.089,0,545.0,4.5,1.653,7
SMALL_BLOB,0.146,0,73.0,1,1,1
STRAIGHT_TRACK,1.71,0,860.0,8.909,1.183,15
LIGHT_TRACK,0.998,0,499.0,4.0,2.5,5
LIGHT_TRACK,0.672,0,336.0,4.0,1.875,6
LIGHT_TRACK,0.794,0,397.0,2.0,2.5,5
LIGHT_TRACK,1.185,0,594.0,2.556,0.628,13
SMALL_BLOB,0.13,0,65.0,1,1,2
LIGHT_TRACK,2.005,0,1012.0,7.76,0.76,19
SMALL_BLOB,0.899,0,450.0,1.0,2.0,4
SMALL_BLOB,0.638,0,319.0,2.0,3.0,3
SMALL_BLOB,0.768,0,384.0,1,1,2
SMALL_BLOB,0.752,0,376.0,1,1,2
SMALL_BLOB,0.07,0,35.0,1,1,1
LIGHT_TRACK,0.552,0,276.0,2.0,2.5,5
HEAVY_BLOB,83.184,74,41828.0,1.095,0.901,87
LIGHT_TRACK,4.387,3,2277.0,9.637,0.46,37
LIGHT_TRACK,1.124,0,562.0,3.0,1.667,5
STRAIGHT_TRACK,2.701,0,1369.0,12.6,0.967,21
MEDIUM_BLOB,3.663,2,1832.0,1.0,1.75,7
LIGHT_TRACK,1.396,2,698.0,2.0,3.0,6
STRAIGHT_TRACK,1.453,0,729.0,8.5,1.375,11
LIGHT_TRACK,1.235,0,619.0,1,1,7
LIGHT_TRACK,0.714,0,357.0,1.667,1.667,5
LIGHT_TRACK,3.025,2,1514.0,1.75,0.679,19
SMALL_BLOB,1.13,0,565.0,1,1,2
LIGHT_TRACK,1.031,0,516.0,4.0,1.875,6
STRAIGHT_TRACK,2.67,0,1371.0,16.515,0.818,27
STRAIGHT_TRACK,2.487,0,1249.0,10.0,1.333,12
SMALL_BLOB,0.082,0,41.0,1,1,1
SMALL_BLOB,0.412,0,206.0,1.0,3.0,3
LIGHT_TRACK,1.257,0,630.0,7.2,1.3,9
STRAIGHT_TRACK,7.647,0,3877.0,13.25,1.226,26
LIGHT_TRACK,1.604,2,803.0,3.6,1.444,10
LIGHT_TRACK,1.104,0,552.0,3.0,2.0,6
SMALL_BLOB,0.154,0,77.0,1,1,1
HEAVY_BLOB,3.024,5,1513.0,1.0,1.25,10
LIGHT_TRACK,2.917,0,1476.0,3.714,0.336,22
LIGHT_TRACK,3.823,4,1939.0,6.0,0.542,26
STRAIGHT_TRACK,1.328,0,665.0,8.0,2.25,9
LIGHT_TRACK,2.961,3,1493.0,2.667,0.4,24
LIGHT_TRACK,1.285,0,645.0,1,1,9
STRAIGHT_TRACK,1.254,0,629.0,8.5,1.471,10
LIGHT_TRACK,0.95,0,475.0,3.0,1.667,5
SMALL_BLOB,0.036,0,18.0,1,1,1
LIGHT_TRACK,3.698,3,1855.0,5.083,1.189,15
SMALL_BLOB,0.192,0,96.0,1,1,2
STRAIGHT_TRACK,1.645,0,827.0,8.667,1.167,14
SMALL_BLOB,0.799,0,400.0,1,1,4
LIGHT_TRACK,0.97,0,485.0,2.0,2.5,5
SMALL_BLOB,0.256,0,128.0,1,1,1
LIGHT_TRACK,0.92,0,460.0,2.0,2.5,5
STRAIGHT_TRACK,2.828,0,1451.0,16.125,0.787,26
LIGHT_TRACK,1.794,0,899.0,7.0,1.607,9
LIGHT_TRACK,4.9,4,2453.0,2.5,1.1,11
LIGHT_TRACK,1.993,0,1009.0,1,1,16
SMALL_BLOB,0.946,0,473.0,1,1,3
LIGHT_TRACK,1.403,0,703.0,5.143,1.266,11
STRAIGHT_TRACK,2.932,0,1509.0,24.667,1.083,26
LIGHT_TRACK,2.628,4,1315.0,3.0,1.667,10
SMALL_BLOB,0.909,0,455.0,3.0,2.667,4
SMALL_BLOB,0.154,0,77.0,1,1,1
STRAIGHT_TRACK,1.225,0,615.0,8.6,1.279,11
STRAIGHT_TRACK,1.946,0,978.0,11.5,1.522,14
LIGHT_TRACK,1.691,0,848.0,7.25,1.233,11
SMALL_BLOB,0.232,0,116.0,1,1,2
SMALL_BLOB,0.282,0,141.0,1,1,2
LIGHT_TRACK,1.028,0,515.0,5.667,1.569,8
STRAIGHT_TRACK,1.147,0,575.0,8.334,1.367,10
SMALL_BLOB,0.276,0,138.0,5.0,3.0,3
SMALL_BLOB,0.906,0,453.0,1,1,3
LIGHT_TRACK,1.052,0,527.0,1,1,6
LIGHT_TRACK,1.12,0,561.0,5.666,1.279,9
STRAIGHT_TRACK,1.468,0,738.0,16.999,1.618,11
SMALL_BLOB,1.067,0,534.0,3.0,2.667,4
LIGHT_TRACK,1.019,0,510.0,4.0,1.875,6
LIGHT_TRACK,0.982,0,491.0,3.0,2.0,6
STRAIGHT_TRACK,4.304,0,2320.0,22.714,0.629,45
LIGHT_TRACK,1.217,0,609.0,7.0,2.0,7
LIGHT_TRACK,1.186,0,594.0,6.333,1.404,8
LIGHT_TRACK,1.049,0,525.0,4.5,1.264,7
HEAVY_TRACK,2.722,5,1364.0,1.8,0.711,16
HEAVY_TRACK,2.837,6,1422.0,5.0,1.4,14
STRAIGHT_TRACK,1.413,0,710.0,10.715,1.326,12
STRAIGHT_TRACK,2.395,0,1215.0,12.167,0.875,21
STRAIGHT_TRACK,1.852,0,933.0,10.5,1.101,16
LIGHT_TRACK,2.106,2,1055.0,1.812,0.647,12
HEAVY_TRACK,44.286,31,22383.0,4.125,0.871,46
SMALL_BLOB,1.147,0,574.0,2.5,2.0,4
SMALL_BLOB,0.11,0,55.0,1,1,1
LIGHT_TRACK,1.057,0,529.0,4.167,1.333,8
HEAVY_TRACK,11.146,21,5777.0,9.383,0.654,52
LIGHT_TRACK,1.689,0,846.0,4.636,1.07,12
SMALL_BLOB,0.905,0,453.0,1.0,4.0,4
LIGHT_TRACK,1.049,0,525.0,3.75,1.517,7
STRAIGHT_TRACK,1.849,0,930.0,9.2,1.19,15
SMALL_BLOB,0.116,0,58.0,1,1,1
SMALL_BLOB,0.248,0,124.0,1,1,1
LIGHT_TRACK,3.718,1,1925.0,18.125,0.85,34
STRAIGHT_TRACK,2.032,0,1021.0,13.0,1.231,16
LIGHT_TRACK,2.881,1,1448.0,4.409,0.667,16
LIGHT_TRACK,1.006,1,503.0,1.0,1.75,7
SMALL_BLOB,0.36,0,180.0,1.0,3.0,3
LIGHT_TRACK,1.212,2,606.0,2.0,3.0,6
STRAIGHT_TRACK,2.142,0,1080.0,12.374,1.245,17
LIGHT_TRACK,1.327,0,665.0,7.0,1.429,10
LIGHT_TRACK,7.484,0,4453.0,5.29,0.104,81
LIGHT_TRACK,1.118,0,560.0,5.667,1.569,8
LIGHT_TRACK,1.103,0,552.0,4.0,1.422,7
HEAVY_TRACK,1.746,5,874.0,2.0,1.222,11
STRAIGHT_TRACK,2.37,0,1205.0,16.534,1.168,24
LIGHT_TRACK,0.964,0,482.0,2.0,2.5,5
STRAIGHT_TRACK,1.168,0,585.0,8.333,1.587,7
STRAIGHT_TRACK,3.994,0,2109.0,16.468,0.558,39
LIGHT_TRACK,4.996,4,2561.0,5.182,0.332,32
STRAIGHT_TRACK,2.172,0,1099.0,14.125,1.055,18
SMALL_BLOB,0.749,0,375.0,1,1,4
STRAIGHT_TRACK,2.514,0,1262.0,9.0,1.444,13
SMALL_BLOB,0.31,0,155.0,1,1,2
LIGHT_TRACK,1.338,2,671.0,8.0,1.5,12
LIGHT_TRACK,2.355,0,1180.0,7.5,1.667,10
SMALL_BLOB,0.222,0,111.0,1,1,1
LIGHT_TRACK,3.576,0,1802.0,4.056,0.492,19
STRAIGHT_TRACK,1.51,0,759.0,11.999,1.444,12
LIGHT_TRACK,4.104,2,2105.0,4.636,0.285,32
SMALL_BLOB,0.29,0,145.0,1,1,1
SMALL_BLOB,0.142,0,71.0,1,1,2
LIGHT_TRACK,1.449,2,725.0,7.0,1.571,11
LIGHT_TRACK,1.322,0,662.0,6.0,1.5,9
LIGHT_TRACK,0.888,0,444.0,3.5,1.786,5
STRAIGHT_TRACK,1.058,0,531.0,9.834,1.158,10
LIGHT_TRACK,1.177,0,590.0,7.25,1.319,9
LIGHT_TRACK,2.963,2,1485.0,16.0,1.25,20
SMALL_BLOB,0.138,0,69.0,1,1,1
STRAIGHT_TRACK,1.909,0,961.0,10.0,1.177,16
