cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
SMALL_BLOB,0.392,0,196.0,1,1,2
HEAVY_TRACK,7.606,14,3850.0,2.921,0.486,41
HEAVY_TRACK,13.783,7,7997.0,18.8,0.456,84
LIGHT_TRACK,1.83,0,916.0,3.0,1.259,8
HEAVY_TRACK,6.835,15,3442.0,8.5,1.412,24
LIGHT_TRACK,5.218,4,2618.0,5.8,1.207,14
LIGHT_TRACK,5.163,3,2689.0,15.173,0.679,38
SMALL_BLOB,0.148,0,74.0,1,1,1
SMALL_BLOB,0.366,0,183.0,1,1,2
STRAIGHT_TRACK,4.027,0,2074.0,17.799,0.964,33
STRAIGHT_TRACK,2.782,0,1407.0,13.153,1.125,20
STRAIGHT_TRACK,2.826,0,1429.0,10.167,0.905,20
SMALL_BLOB,0.206,0,103.0,1,1,1
STRAIGHT_TRACK,4.498,0,2326.0,23.667,1.085,32
LIGHT_TRACK,2.581,0,1309.0,1,1,17
LIGHT_TRACK,4.421,2,2215.0,4.333,1.199,11
HEAVY_TRACK,10.326,12,5863.0,30.22,0.803,77
LIGHT_TRACK,0.768,0,384.0,3.5,1.786,5
LIGHT_TRACK,1.11,0,555.0,4.0,1.75,7
SMALL_BLOB,0.699,0,350.0,1.0,4.0,4
LIGHT_TRACK,316.307,256,179551.0,2.068,0.248,342
LIGHT_TRACK,3.577,0,1791.0,4.25,1.324,9
SMALL_BLOB,0.53,0,265.0,1.0,4.0,4
LIGHT_TRACK,1.004,0,502.0,4.0,1.75,7
STRAIGHT_TRACK,1.63,0,819.0,8.833,1.186,13
LIGHT_TRACK,1.007,0,504.0,5.0,2.4,6
LIGHT_TRACK,0.972,0,486.0,3.0,1.667,5
LIGHT_TRACK,5.512,4,2767.0,10.0,1.5,15
HEAVY_BLOB,5.928,9,2970.0,1.036,0.643,18
SMALL_BLOB,0.308,0,154.0,1,1,2
LIGHT_TRACK,1.376,0,688.0,4.0,1.75,7
LIGHT_TRACK,3.287,4,1665.0,9.666,0.926,25
LIGHT_TRACK,2.571,3,1288.0,6.5,0.692,18
STRAIGHT_TRACK,2.77,0,1411.0,18.556,1.132,23
SMALL_BLOB,0.104,0,52.0,1,1,1
STRAIGHT_TRACK,3.401,0,1738.0,22.333,1.343,27
LIGHT_TRACK,1.784,0,895.0,3.778,0.667,12
LIGHT_TRACK,1.332,0,666.0,4.0,1.5,6
LIGHT_TRACK,1.949,0,978.0,3.263,0.63,14
SMALL_BLOB,0.468,0,234.0,1,1,2
HEAVY_TRACK,3.842,10,1925.0,2.25,1.167,21
SMALL_BLOB,0.709,0,355.0,1.0,4.0,4
LIGHT_TRACK,1.057,0,529.0,4.333,1.538,6
STRAIGHT_TRACK,4.252,0,2162.0,16.0,1.177,25
STRAIGHT_TRACK,4.301,0,2236.0,22.636,0.922,33
STRAIGHT_TRACK,5.84,0,3130.0,24.429,0.771,47
SMALL_BLOB,0.298,0,149.0,1,1,2
SMALL_BLOB,0.814,0,407.0,2.0,3.0,3
SMALL_BLOB,0.136,0,68.0,1,1,1
STRAIGHT_TRACK,1.729,0,866.0,8.0,1.375,11
SMALL_BLOB,0.372,0,186.0,1.0,4.0,4
LIGHT_TRACK,1.827,0,916.0,5.75,1.196,11
LIGHT_TRACK,1.199,0,600.0,2.75,1.591,7
STRAIGHT_TRACK,2.069,0,1039.0,8.5,1.232,13
HEAVY_TRACK,8.628,8,4333.0,4.857,0.983,18
HEAVY_TRACK,3.745,5,1890.0,3.491,0.453,24
STRAIGHT_TRACK,1.98,0,996.0,10.0,1.204,15
HEAVY_TRACK,9.451,11,5397.0,12.025,0.308,78
STRAIGHT_TRACK,2.39,0,1203.0,9.786,1.071,15
LIGHT_TRACK,1.831,1,916.0,1.5,1.333,8
SMALL_BLOB,0.394,0,197.0,1,1,2
LIGHT_TRACK,1.136,0,568.0,4.0,1.75,7
LIGHT_TRACK,6.497,4,3536.0,25.303,0.78,57
HEAVY_TRACK,16.097,28,8165.0,6.572,0.968,43
SMALL_BLOB,0.268,0,134.0,1,1,1
SMALL_BLOB,0.486,0,243.0,1,1,2
HEAVY_TRACK,19.606,35,10063.0,9.842,0.896,49
LIGHT_TRACK,6.479,10,3385.0,5.08,0.281,50
STRAIGHT_TRACK,1.708,0,858.0,14.0,1.714,12
SMALL_BLOB,0.114,0,57.0,1,1,1
SMALL_BLOB,0.084,0,42.0,1,1,1
STRAIGHT_TRACK,2.364,0,1194.0,13.0,1.125,18
STRAIGHT_TRACK,2.094,0,1054.0,11.091,1.129,15
SMALL_BLOB,0.19,0,95.0,1,1,1
LIGHT_TRACK,1.193,0,597.0,6.0,2.333,7
SMALL_BLOB,0.514,0,257.0,1,1,2
LIGHT_TRACK,2.019,3,1010.0,3.0,1.0,12
LIGHT_TRACK,1.263,0,633.0,1,1,7
SMALL_BLOB,0.144,0,72.0,1,1,2
SMALL_BLOB,0.388,0,194.0,1,1,2
SMALL_BLOB,0.344,0,172.0,1,1,2
LIGHT_TRACK,2.825,4,1438.0,16.381,1.08,24
LIGHT_TRACK,1.244,0,623.0,6.0,1.667,8
LIGHT_TRACK,4.685,2,2360.0,2.077,0.327,27
SMALL_BLOB,0.432,0,216.0,1,1,1
LIGHT_TRACK,1.929,0,965.0,4.0,1.75,7
SMALL_BLOB,0.478,0,239.0,1,1,2
HEAVY_TRACK,4.28,8,2165.0,19.0,1.368,26
STRAIGHT_TRACK,1.961,0,987.0,12.333,1.261,14
SMALL_BLOB,0.148,0,74.0,1,1,1
LIGHT_TRACK,2.167,2,1085.0,4.75,1.339,11
SMALL_BLOB,0.342,0,171.0,1,1,2
STRAIGHT_TRACK,2.499,0,1264.0,15.6,1.267,19
LIGHT_TRACK,1.072,0,536.0,2.0,2.5,5
LIGHT_TRACK,1.551,0,778.0,7.222,1.222,11
LIGHT_TRACK,1.992,0,1000.0,7.0,1.25,14
LIGHT_TRACK,1.329,0,665.0,4.0,1.422,7
SMALL_BLOB,0.645,0,323.0,2.0,2.0,4
STRAIGHT_TRACK,3.05,0,1545.0,11.857,0.85,19
SMALL_BLOB,0.488,0,244.0,1.0,4.0,4
HEAVY_TRACK,13.498,6,7783.0,39.348,0.978,82
LIGHT_TRACK,1.108,0,554.0,3.0,2.0,6
HEAVY_TRACK,2.681,6,1342.0,1.375,0.795,14
LIGHT_TRACK,1.983,0,995.0,7.5,1.215,11
LIGHT_TRACK,0.92,0,460.0,3.0,2.083,5
STRAIGHT_TRACK,2.021,0,1017.0,11.091,1.129,15
SMALL_BLOB,0.302,0,151.0,1,1,2
LIGHT_TRACK,4.171,4,2096.0,24.0,1.25,30
LIGHT_TRACK,3.119,3,1561.0,2.0,1.125,9
SMALL_BLOB,0.232,0,116.0,1,1,1
STRAIGHT_TRACK,2.037,0,1025.0,11.286,1.266,14
LIGHT_TRACK,1.376,0,690.0,7.2,1.25,9
LIGHT_TRACK,8.494,0,5130.0,19.071,0.337,81
LIGHT_TRACK,2.818,1,1426.0,11.111,1.002,22
HEAVY_TRACK,8.41,6,4698.0,11.222,0.303,67
LIGHT_TRACK,4.206,2,2104.0,8.0,1.5,12
SMALL_BLOB,0.164,0,82.0,1,1,2
STRAIGHT_TRACK,2.908,0,1472.0,16.666,1.267,19
STRAIGHT_TRACK,1.914,0,964.0,13.5,1.296,14
SMALL_BLOB,0.13,0,65.0,1,1,2
SMALL_BLOB,0.434,0,217.0,5.0,3.0,3
STRAIGHT_TRACK,1.569,0,787.0,11.0,2.182,12
LIGHT_TRACK,1.635,0,820.0,7.0,1.135,11
LIGHT_TRACK,1.084,0,542.0,4.0,1.75,7
LIGHT_TRACK,2.898,1,1460.0,7.333,0.788,16
LIGHT_TRACK,0.942,0,471.0,4.0,2.5,5
STRAIGHT_TRACK,3.781,0,1956.0,11.031,0.531,34
LIGHT_TRACK,6.616,4,3623.0,30.511,0.872,57
STRAIGHT_TRACK,1.238,0,620.0,8.0,1.375,11
SMALL_BLOB,0.234,0,117.0,1,1,1
SMALL_BLOB,0.442,0,221.0,2.0,3.0,3
LIGHT_TRACK,2.689,0,1363.0,4.467,0.396,24
SMALL_BLOB,0.25,0,125.0,1,1,1
LIGHT_TRACK,4.871,9,2447.0,1.812,0.278,35
LIGHT_TRACK,2.842,0,1426.0,7.666,1.261,12
STRAIGHT_TRACK,1.829,0,919.0,10.0,1.5,15
HEAVY_TRACK,2.862,5,1432.0,1.667,0.867,13
HEAVY_TRACK,2.727,5,1367.0,3.5,1.071,15
SMALL_BLOB,0.402,0,201.0,1,1,2
SMALL_BLOB,0.374,0,187.0,1,1,2
LIGHT_TRACK,216.146,334,115885.0,4.518,0.278,416
LIGHT_TRACK,2.061,0,1036.0,7.176,0.73,15
SMALL_BLOB,0.07,0,35.0,1,1,1
LIGHT_TRACK,1.904,1,954.0,5.0,1.222,11
STRAIGHT_TRACK,2.041,0,1027.0,16.0,2.0,16
HEAVY_TRACK,17.541,6,9917.0,29.499,0.816,77
SMALL_BLOB,0.649,0,325.0,2.0,2.0,4
LIGHT_TRACK,2.155,0,1088.0,1,1,14
STRAIGHT_TRACK,1.828,0,918.0,8.5,1.243,13
LIGHT_TRACK,1.922,3,962.0,3.5,1.429,10
LIGHT_TRACK,3.338,3,1676.0,4.5,0.847,16
LIGHT_TRACK,0.729,0,365.0,4.0,1.75,7
HEAVY_TRACK,7.068,7,3573.0,3.0,0.421,31
LIGHT_TRACK,3.082,2,1558.0,20.0,1.2,24
HEAVY_TRACK,423.328,142,214973.0,1.698,0.861,159
SMALL_BLOB,0.128,0,64.0,1,1,2
SMALL_BLOB,0.196,0,98.0,2.0,3.0,3
STRAIGHT_TRACK,2.394,0,1210.0,15.666,1.277,18
SMALL_BLOB,0.194,0,97.0,1,1,1
SMALL_BLOB,0.118,0,59.0,1,1,1
STRAIGHT_TRACK,5.628,0,2968.0,29.482,1.101,42
SMALL_BLOB,0.114,0,57.0,1,1,1
LIGHT_TRACK,3.469,4,1735.0,6.0,1.833,11
SMALL_BLOB,0.909,0,455.0,2.0,2.0,4
LIGHT_TRACK,1.471,0,737.0,6.667,1.5,9
SMALL_BLOB,0.208,0,104.0,1,1,1
SMALL_BLOB,0.102,0,51.0,1,1,1
LIGHT_TRACK,3.769,3,1897.0,4.0,0.556,18
LIGHT_TRACK,3.24,4,1625.0,4.0,1.0,16
LIGHT_TRACK,1.06,0,530.0,3.0,2.0,6
LIGHT_TRACK,1.394,0,699.0,1,1,8
LIGHT_TRACK,1.286,2,643.0,4.0,2.0,8
HEAVY_TRACK,9.324,13,4692.0,5.187,0.958,24
LIGHT_TRACK,1.47,0,736.0,3.5,1.607,9
SMALL_BLOB,0.216,0,108.0,1,1,1
LIGHT_TRACK,2.763,2,1382.0,3.0,2.333,7
SMALL_BLOB,0.666,0,333.0,1,1,2
HEAVY_TRACK,6.314,6,3232.0,15.5,1.065,33
SMALL_BLOB,0.184,0,92.0,1,1,2
STRAIGHT_TRACK,1.84,0,924.0,10.0,1.333,12
HEAVY_TRACK,10.837,8,5760.0,25.999,1.1,55
STRAIGHT_TRACK,1.664,0,834.0,10.0,2.0,10
LIGHT_TRACK,1.016,0,508.0,4.0,1.75,7
LIGHT_TRACK,1.262,0,632.0,7.0,2.286,8
LIGHT_TRACK,2.064,3,1036.0,5.333,1.016,15
LIGHT_TRACK,2.263,0,1141.0,1,1,13
LIGHT_TRACK,1.878,2,944.0,8.5,1.155,14
STRAIGHT_TRACK,7.832,0,4532.0,45.0,0.902,68
LIGHT_TRACK,1.561,0,781.0,4.333,1.538,6
STRAIGHT_TRACK,1.348,0,675.0,8.0,2.0,8
STRAIGHT_TRACK,1.996,0,1005.0,12.111,1.17,14
STRAIGHT_TRACK,3.676,0,1898.0,18.599,0.895,32
LIGHT_TRACK,3.69,0,1864.0,5.882,0.568,20
SMALL_BLOB,0.446,0,223.0,1.0,3.0,3
SMALL_BLOB,0.876,0,438.0,1,1,3
SMALL_BLOB,0.312,0,156.0,1,1,1
LIGHT_TRACK,7.736,3,4141.0,5.035,0.193,56
SMALL_BLOB,0.286,0,143.0,1,1,1
LIGHT_TRACK,2.559,1,1282.0,2.583,0.806,12
HEAVY_TRACK,7.29,9,3918.0,12.226,0.432,56
SMALL_BLOB,0.166,0,83.0,1,1,2
STRAIGHT_TRACK,3.064,0,1553.0,18.501,1.419,21
LIGHT_TRACK,4.221,2,2136.0,5.643,0.588,25
LIGHT_TRACK,0.882,0,441.0,2.0,2.5,5
LIGHT_TRACK,2.95,1,1491.0,9.909,1.0,22
LIGHT_TRACK,1.108,0,554.0,5.0,2.0,5
LIGHT_TRACK,2.295,2,1155.0,8.0,1.0,16
SMALL_BLOB,0.136,0,68.0,1,1,1
LIGHT_TRACK,3.479,2,1743.0,2.0,0.65,13
LIGHT_TRACK,0.684,0,342.0,4.0,1.875,6
SMALL_BLOB,0.056,0,28.0,1,1,1
LIGHT_TRACK,0.907,0,454.0,5.25,1.417,7
LIGHT_TRACK,3.361,1,1696.0,8.6,0.884,19
LIGHT_TRACK,1.295,0,648.0,2.5,0.8,8
STRAIGHT_TRACK,3.95,0,1988.0,24.0,1.125,27
HEAVY_TRACK,7.81,7,3941.0,7.25,0.944,24
LIGHT_TRACK,2.037,1,1020.0,3.5,1.286,9
SMALL_BLOB,0.376,0,188.0,1,1,2
STRAIGHT_TRACK,1.532,0,768.0,10.0,2.2,11
LIGHT_TRACK,1.346,0,674.0,6.2,1.497,8
SMALL_BLOB,0.206,0,103.0,1,1,1
LIGHT_TRACK,1.756,2,880.0,9.0,1.444,13
SMALL_BLOB,0.268,0,134.0,1,1,2
LIGHT_TRACK,1.42,0,711.0,5.2,1.4,7
LIGHT_TRACK,9.348,3,4876.0,2.253,0.173,68
LIGHT_TRACK,1.57,0,786.0,5.0,1.75,7
STRAIGHT_TRACK,3.631,0,1832.0,10.153,1.131,20
SMALL_BLOB,0.126,0,63.0,1,1,2
LIGHT_TRACK,1.737,0,872.0,6.857,1.122,13
SMALL_BLOB,0.348,0,174.0,1,1,2
STRAIGHT_TRACK,2.029,0,1023.0,13.666,1.463,18
LIGHT_TRACK,2.613,3,1316.0,5.4,0.667,18
HEAVY_BLOB,6.989,6,3496.0,1.0,1.333,12
STRAIGHT_TRACK,2.124,0,1071.0,13.4,1.242,16
HEAVY_TRACK,93.938,75,48817.0,6.8,0.824,97
LIGHT_TRACK,5.266,2,2677.0,12.727,1.055,28
HEAVY_TRACK,5.466,7,2749.0,6.5,1.111,20
STRAIGHT_TRACK,2.547,0,1289.0,17.501,1.286,18
LIGHT_TRACK,1.363,0,683.0,5.75,1.413,10
LIGHT_TRACK,2.494,1,1253.0,7.143,1.143,16
LIGHT_TRACK,11.557,8,7467.0,17.353,0.277,107
HEAVY_TRACK,3.456,6,1737.0,3.333,0.667,20
SMALL_BLOB,0.15,0,75.0,1,1,1
SMALL_BLOB,0.27,0,135.0,1,1,2
STRAIGHT_TRACK,2.806,0,1428.0,12.077,0.814,24
LIGHT_TRACK,0.895,0,448.0,4.333,1.538,6
LIGHT_TRACK,4.63,0,2326.0,1.441,0.344,27
LIGHT_TRACK,1.159,0,581.0,1,1,7
SMALL_BLOB,0.104,0,52.0,1,1,1
SMALL_BLOB,0.656,0,328.0,1.0,3.0,3
HEAVY_TRACK,4.168,7,2088.0,3.0,1.083,13
LIGHT_TRACK,1.309,1,655.0,3.0,1.387,8
LIGHT_TRACK,1.656,0,830.0,7.5,1.667,10
STRAIGHT_TRACK,2.141,0,1081.0,22.0,1.636,18
STRAIGHT_TRACK,2.35,0,1187.0,12.428,1.154,19
HEAVY_TRACK,6.603,7,3354.0,3.222,0.33,43
LIGHT_TRACK,1.161,0,581.0,4.0,1.75,7
STRAIGHT_TRACK,1.792,0,899.0,8.666,1.41,11
HEAVY_TRACK,2.742,6,1372.0,11.0,1.545,17
LIGHT_TRACK,3.868,1,1970.0,7.0,0.501,27
STRAIGHT_TRACK,2.033,0,1022.0,9.714,1.206,14
SMALL_BLOB,0.292,0,146.0,1.0,3.0,3
LIGHT_TRACK,4.358,4,2187.0,6.2,1.258,15
HEAVY_TRACK,105.25,70,53116.0,1.882,0.848,83
STRAIGHT_TRACK,4.789,0,2504.0,26.0,1.028,37
LIGHT_TRACK,1.548,2,776.0,4.167,1.0,12
STRAIGHT_TRACK,1.904,0,957.0,8.4,1.133,14
LIGHT_TRACK,1.235,0,618.0,2.5,1.2,6
STRAIGHT_TRACK,4.569,0,2351.0,17.812,0.931,31
SMALL_BLOB,0.134,0,67.0,1,1,2
HEAVY_TRACK,5.51,10,2861.0,9.333,0.5,42
LIGHT_TRACK,1.798,3,899.0,1.5,1.5,9
LIGHT_TRACK,1.222,0,612.0,1,1,5
LIGHT_TRACK,4.043,2,2101.0,22.222,1.0,36
LIGHT_TRACK,1.234,0,618.0,7.0,1.607,9
LIGHT_TRACK,1.942,0,973.0,3.778,1.042,11
MEDIUM_BLOB,1.712,3,856.0,1.0,2.0,8
LIGHT_TRACK,2.79,2,1395.0,4.0,2.0,8
LIGHT_TRACK,1.468,0,736.0,7.0,1.429,10
STRAIGHT_TRACK,2.45,0,1244.0,14.0,0.939,21
SMALL_BLOB,0.961,0,481.0,1.0,4.0,4
LIGHT_TRACK,1.226,0,614.0,5.25,1.393,9
STRAIGHT_TRACK,3.75,0,1927.0,19.6,1.041,30
SMALL_BLOB,0.002,0,1.0,1,1,1
LIGHT_TRACK,3.022,2,1531.0,8.037,0.668,22
SMALL_BLOB,0.358,0,179.0,1,1,2
LIGHT_TRACK,1.191,0,596.0,5.5,1.818,8
LIGHT_TRACK,1.606,0,805.0,7.666,1.449,10
SMALL_BLOB,0.932,0,466.0,1.0,3.0,3
LIGHT_TRACK,1.777,2,889.0,2.0,1.125,9
HEAVY_TRACK,7.825,21,3964.0,11.5,1.391,32
SMALL_BLOB,0.454,0,227.0,1,1,2
SMALL_BLOB,1.043,0,522.0,2.0,2.0,4
LIGHT_TRACK,2.895,4,1448.0,3.0,2.667,8
SMALL_BLOB,0.771,0,386.0,1.0,4.0,4
STRAIGHT_TRACK,3.234,0,1638.0,9.2,0.705,20
STRAIGHT_TRACK,1.865,0,937.0,10.1,1.2,12
MEDIUM_BLOB,2.815,2,1408.0,1.0,1.75,7
SMALL_BLOB,0.572,0,286.0,3.0,2.667,4
SMALL_BLOB,0.13,0,65.0,1,1,1
LIGHT_TRACK,1.194,0,598.0,4.667,1.19,8
SMALL_BLOB,0.68,0,340.0,1,1,3
SMALL_BLOB,0.498,0,249.0,1,1,4
LIGHT_TRACK,6.329,0,3296.0,5.857,0.286,41
SMALL_BLOB,0.034,0,17.0,1,1,1
STRAIGHT_TRACK,1.765,0,888.0,11.5,1.201,13
STRAIGHT_TRACK,3.368,0,1715.0,10.636,0.719,25
LIGHT_TRACK,4.489,4,2310.0,7.704,0.442,34
STRAIGHT_TRACK,3.081,0,1556.0,8.429,0.782,19
HEAVY_TRACK,3.197,5,1603.0,2.4,0.667,20
LIGHT_TRACK,1.239,0,621.0,7.666,1.304,9
LIGHT_TRACK,0.956,0,478.0,3.0,1.667,5
SMALL_BLOB,0.412,0,206.0,1,1,1
STRAIGHT_TRACK,1.537,0,772.0,9.333,1.321,12
HEAVY_TRACK,45.14,40,22691.0,2.069,0.997,51
STRAIGHT_TRACK,2.523,0,1275.0,13.215,1.152,19
STRAIGHT_TRACK,1.355,0,678.0,8.0,1.375,11
HEAVY_TRACK,3.497,9,1749.0,5.5,1.0,22
LIGHT_TRACK,1.259,1,630.0,2.667,1.458,7
LIGHT_TRACK,2.26,0,1140.0,5.4,0.601,20
LIGHT_TRACK,1.412,0,707.0,6.5,1.731,9
STRAIGHT_TRACK,1.497,0,751.0,9.0,1.481,12
SMALL_BLOB,0.412,0,206.0,1,1,2
STRAIGHT_TRACK,1.436,0,721.0,9.5,1.23,11
HEAVY_TRACK,7.251,6,3733.0,10.176,0.629,37
SMALL_BLOB,0.825,0,413.0,2.5,2.0,4
STRAIGHT_TRACK,2.652,0,1341.0,15.0,1.267,19
SMALL_BLOB,0.124,0,62.0,1,1,1
LIGHT_TRACK,1.167,0,584.0,6.0,1.667,5
STRAIGHT_TRACK,2.364,0,1190.0,9.0,1.052,16
LIGHT_TRACK,13.891,4,10101.0,12.065,0.16,148
LIGHT_TRACK,2.078,1,1041.0,4.625,1.264,11
SMALL_BLOB,0.292,0,146.0,1,1,2
STRAIGHT_TRACK,2.576,0,1307.0,15.334,1.151,22
LIGHT_TRACK,0.994,0,497.0,3.5,1.786,5
LIGHT_TRACK,1.189,0,596.0,6.5,1.25,10
STRAIGHT_TRACK,2.384,0,1201.0,10.333,1.188,17
HEAVY_TRACK,6.187,5,3111.0,5.0,0.933,21
LIGHT_TRACK,1.133,0,567.0,3.5,1.429,8
LIGHT_TRACK,1.43,0,716.0,6.5,1.538,8
STRAIGHT_TRACK,3.071,0,1575.0,17.56,0.91,27
SMALL_BLOB,1.137,0,569.0,1.0,2.0,4
LIGHT_TRACK,2.216,4,1110.0,2.615,0.787,12
SMALL_BLOB,0.522,0,261.0,1.0,4.0,4
LIGHT_TRACK,1.18,0,591.0,6.667,1.5,9
HEAVY_TRACK,9.987,11,5889.0,19.656,0.443,88
STRAIGHT_TRACK,2.242,0,1129.0,10.833,1.264,17
SMALL_BLOB,0.066,0,33.0,1,1,1
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,1.088,0,544.0,4.0,1.75,7
SMALL_BLOB,0.666,0,333.0,1,1,2
LIGHT_TRACK,1.479,0,742.0,7.75,1.258,12
HEAVY_TRACK,8.463,6,4268.0,9.3,1.129,21
SMALL_BLOB,0.164,0,82.0,1,1,1
SMALL_BLOB,0.074,0,37.0,1,1,1
HEAVY_TRACK,2.777,12,1400.0,13.0,1.692,22
SMALL_BLOB,0.288,0,144.0,1,1,1
STRAIGHT_TRACK,3.339,0,1683.0,10.223,1.152,18
LIGHT_TRACK,1.144,0,572.0,5.0,1.6,8
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,5.738,3,3017.0,13.167,0.534,43
SMALL_BLOB,0.328,0,164.0,1.0,4.0,4
SMALL_BLOB,0.206,0,103.0,1,1,2
SMALL_BLOB,0.094,0,47.0,1,1,1
LIGHT_TRACK,1.69,0,847.0,7.5,1.667,10
SMALL_BLOB,0.242,0,121.0,1,1,2
LIGHT_TRACK,1.134,1,567.0,2.0,1.4,7
LIGHT_TRACK,1.151,0,576.0,2.5,1.011,7
SMALL_BLOB,0.502,0,251.0,1,1,4
STRAIGHT_TRACK,1.514,0,759.0,8.5,1.471,10
LIGHT_TRACK,1.875,0,942.0,7.8,1.095,14
HEAVY_TRACK,7.61,5,4192.0,17.955,0.521,62
STRAIGHT_TRACK,1.869,0,939.0,8.6,1.205,14
SMALL_BLOB,0.3,0,150.0,1,1,1
STRAIGHT_TRACK,2.768,0,1405.0,9.031,0.593,20
STRAIGHT_TRACK,3.142,0,1604.0,17.889,1.137,27
LIGHT_TRACK,1.839,0,922.0,5.833,1.31,11
STRAIGHT_TRACK,2.904,0,1477.0,17.727,1.118,22
STRAIGHT_TRACK,2.882,0,1462.0,15.333,1.103,21
STRAIGHT_TRACK,2.615,0,1325.0,11.714,0.958,22
SMALL_BLOB,0.43,0,215.0,1,1,2
HEAVY_TRACK,4.229,8,2120.0,5.0,1.4,14
STRAIGHT_TRACK,3.067,0,1560.0,29.0,1.655,24
LIGHT_TRACK,17.134,91,10980.0,9.091,0.156,172
LIGHT_TRACK,1.325,0,663.0,4.5,1.667,6
LIGHT_TRACK,1.049,0,525.0,5.0,1.5,6
SMALL_BLOB,0.282,0,141.0,1,1,1
STRAIGHT_TRACK,3.813,0,1952.0,17.913,1.08,29
SMALL_BLOB,0.52,0,260.0,3.0,2.667,4
LIGHT_TRACK,2.469,1,1245.0,9.462,1.113,20
LIGHT_TRACK,2.942,0,1473.0,4.4,1.391,9
SMALL_BLOB,0.044,0,22.0,1,1,1
SMALL_BLOB,0.208,0,104.0,1,1,1
LIGHT_TRACK,6.548,3,3551.0,24.455,0.707,51
STRAIGHT_TRACK,9.373,0,5869.0,63.998,0.991,88
SMALL_BLOB,0.288,0,144.0,1,1,2
LIGHT_TRACK,0.938,0,469.0,3.0,1.667,5
LIGHT_TRACK,3.339,1,1676.0,2.25,0.528,19
STRAIGHT_TRACK,1.611,0,809.0,9.2,1.243,11
LIGHT_TRACK,3.625,4,1829.0,18.0,1.278,23
LIGHT_TRACK,1.437,0,720.0,6.167,1.333,8
HEAVY_TRACK,4.458,6,2239.0,1.397,0.388,25
LIGHT_TRACK,1.273,1,637.0,3.0,1.481,8
LIGHT_TRACK,2.257,0,1133.0,3.7,0.659,15
SMALL_BLOB,0.196,0,98.0,1,1,1
STRAIGHT_TRACK,1.858,0,933.0,9.5,1.342,12
LIGHT_TRACK,2.965,3,1483.0,3.5,1.0,14
LIGHT_TRACK,10.835,6,6753.0,9.503,0.182,106
LIGHT_TRACK,1.474,0,739.0,7.2,1.389,10
LIGHT_TRACK,0.948,0,474.0,2.0,2.5,5
STRAIGHT_TRACK,3.523,0,1804.0,20.183,1.075,26
STRAIGHT_TRACK,3.285,0,1682.0,12.478,0.717,28
SMALL_BLOB,0.176,0,88.0,1,1,2
LIGHT_TRACK,0.984,0,492.0,3.0,1.667,5
STRAIGHT_TRACK,1.9,0,957.0,8.059,0.949,17
LIGHT_TRACK,1.314,0,658.0,6.2,1.342,8
STRAIGHT_TRACK,2.076,0,1043.0,13.0,1.231,16
SMALL_BLOB,0.308,0,154.0,1,1,1
LIGHT_TRACK,3.633,2,1822.0,3.35,0.478,21
SMALL_BLOB,0.834,0,417.0,1,1,3
STRAIGHT_TRACK,2.25,0,1134.0,11.0,1.076,16
HEAVY_TRACK,3.826,8,1935.0,6.5,0.74,26
SMALL_BLOB,0.056,0,28.0,1,1,1
SMALL_BLOB,0.128,0,64.0,1,1,1
SMALL_BLOB,0.142,0,71.0,1,1,1
LIGHT_TRACK,2.404,0,1205.0,5.75,1.304,12
HEAVY_TRACK,2.86,10,1441.0,14.0,1.571,22
SMALL_BLOB,0.514,0,257.0,2.0,3.0,3
LIGHT_TRACK,3.852,1,1932.0,5.545,1.21,14
SMALL_BLOB,0.022,0,11.0,1,1,1
HEAVY_TRACK,8.037,10,4091.0,13.667,1.087,29
SMALL_BLOB,0.26,0,130.0,1,1,1
SMALL_BLOB,0.17,0,85.0,1,1,1
STRAIGHT_TRACK,1.722,0,865.0,8.5,1.232,13
SMALL_BLOB,0.482,0,241.0,1,1,3
LIGHT_TRACK,1.547,0,775.0,5.25,1.393,9
LIGHT_TRACK,2.58,3,1294.0,3.0,0.787,17
LIGHT_TRACK,3.726,2,1893.0,11.75,0.906,25
LIGHT_TRACK,3.091,0,1547.0,3.0,0.438,21
LIGHT_TRACK,2.298,2,1156.0,10.307,1.191,17
SMALL_BLOB,1.111,0,556.0,3.0,2.667,4
LIGHT_TRACK,1.339,0,671.0,1,1,7
STRAIGHT_TRACK,2.524,0,1276.0,11.545,1.045,20
STRAIGHT_TRACK,7.606,0,4439.0,49.761,0.988,72
LIGHT_TRACK,1.364,2,683.0,7.0,1.571,11
HEAVY_TRACK,4.294,5,2156.0,5.75,1.155,17
LIGHT_TRACK,0.977,0,490.0,7.666,1.449,10
STRAIGHT_TRACK,4.08,0,2108.0,23.819,1.051,30
LIGHT_TRACK,2.963,3,1496.0,8.8,0.955,21
MEDIUM_BLOB,4.103,3,2052.0,1.0,2.0,8
HEAVY_TRACK,4.024,6,2014.0,13.0,1.462,19
LIGHT_TRACK,1.126,0,563.0,3.0,2.0,6
HEAVY_TRACK,22.897,16,13824.0,32.843,0.746,104
SMALL_BLOB,0.268,0,134.0,1,1,1
LIGHT_TRACK,1.568,0,785.0,3.667,1.212,8
